[datetime.datetime(2019, 11, 7, 0, 0, 1, 852625), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 7, 0, 5, 2, 608173), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 7, 0, 10, 2, 623224), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 7, 0, 15, 2, 111220), {'all': {'len': 26, 'sum': 99.87799999999999}, 'pa': {'len': 10, 'sum': 98.306}, 'tbs': {'len': 8, 'sum': 0.821}}]
[datetime.datetime(2019, 11, 7, 0, 20, 2, 478121), {'all': {'len': 19, 'sum': 1.7419999999999998}, 'pa': {'len': 7, 'sum': 0.609}, 'tbs': {'len': 6, 'sum': 0.562}}]
[datetime.datetime(2019, 11, 7, 0, 25, 2, 72490), {'all': {'len': 18, 'sum': 1.7149999999999999}, 'pa': {'len': 3, 'sum': 0.304}, 'tbs': {'len': 11, 'sum': 1.0470000000000002}}]
[datetime.datetime(2019, 11, 7, 0, 30, 1, 996018), {'all': {'len': 5, 'sum': 0.55}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 5, 'sum': 0.55}}]
[datetime.datetime(2019, 11, 7, 0, 35, 2, 324026), {'all': {'len': 19, 'sum': 1.805}, 'pa': {'len': 1, 'sum': 0.093}, 'tbs': {'len': 7, 'sum': 0.6509999999999999}}]
[datetime.datetime(2019, 11, 7, 0, 40, 2, 358405), {'all': {'len': 4, 'sum': 0.43000000000000005}, 'pa': {'len': 3, 'sum': 0.267}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 7, 0, 45, 2, 333976), {'all': {'len': 20, 'sum': 2.027}, 'pa': {'len': 6, 'sum': 0.521}, 'tbs': {'len': 10, 'sum': 1.109}}]
[datetime.datetime(2019, 11, 7, 0, 50, 2, 479221), {'all': {'len': 59, 'sum': 6.229000000000001}, 'pa': {'len': 3, 'sum': 0.243}, 'tbs': {'len': 42, 'sum': 4.476}}]
[datetime.datetime(2019, 11, 7, 0, 55, 2, 736944), {'all': {'len': 29, 'sum': 2.69}, 'pa': {'len': 4, 'sum': 0.325}, 'tbs': {'len': 13, 'sum': 1.2480000000000002}}]
