[datetime.datetime(2019, 10, 10, 0, 0, 1, 893382), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 2, 20, 2, 104890), {'all': {'len': 10, 'sum': 0.948}, 'pa': {'len': 2, 'sum': 0.20400000000000001}, 'tbs': {'len': 5, 'sum': 0.484}}]
[datetime.datetime(2019, 10, 10, 2, 25, 2, 61225), {'all': {'len': 26, 'sum': 3.1729999999999996}, 'pa': {'len': 1, 'sum': 0.08}, 'tbs': {'len': 12, 'sum': 1.576}}]
[datetime.datetime(2019, 10, 10, 2, 30, 1, 865197), {'all': {'len': 24, 'sum': 2.3419999999999996}, 'pa': {'len': 1, 'sum': 0.094}, 'tbs': {'len': 13, 'sum': 1.336}}]
[datetime.datetime(2019, 10, 10, 2, 35, 1, 556275), {'all': {'len': 7, 'sum': 0.7210000000000001}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 2, 'sum': 0.214}}]
[datetime.datetime(2019, 10, 10, 2, 40, 1, 787884), {'all': {'len': 12, 'sum': 1.1889999999999998}, 'pa': {'len': 1, 'sum': 0.093}, 'tbs': {'len': 5, 'sum': 0.525}}]
[datetime.datetime(2019, 10, 10, 2, 45, 2, 135938), {'all': {'len': 5, 'sum': 0.529}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 2, 'sum': 0.201}}]
[datetime.datetime(2019, 10, 10, 2, 50, 1, 830482), {'all': {'len': 22, 'sum': 2.38}, 'pa': {'len': 4, 'sum': 0.38199999999999995}, 'tbs': {'len': 11, 'sum': 1.248}}]
[datetime.datetime(2019, 10, 10, 2, 55, 2, 274569), {'all': {'len': 12, 'sum': 1.217}, 'pa': {'len': 2, 'sum': 0.196}, 'tbs': {'len': 6, 'sum': 0.61}}]
[datetime.datetime(2019, 10, 10, 3, 0, 1, 803534), {'all': {'len': 2, 'sum': 0.186}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 5, 2, 237874), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 10, 2, 148537), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 15, 2, 11427), {'all': {'len': 1, 'sum': 0.124}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 20, 2, 143064), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 25, 2, 69302), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 30, 1, 838660), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 35, 2, 335734), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 40, 2, 554101), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 45, 1, 950158), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 50, 2, 425100), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 3, 55, 1, 574266), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 0, 2, 123197), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 5, 2, 156652), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 10, 2, 49838), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 15, 1, 836351), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 20, 2, 14304), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 25, 1, 949386), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 30, 2, 95574), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 35, 1, 623071), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 40, 1, 872401), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 45, 2, 5617), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 50, 2, 456119), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 4, 55, 1, 842012), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 0, 1, 778519), {'all': {'len': 1, 'sum': 0.094}, 'pa': {'len': 1, 'sum': 0.094}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 5, 2, 154235), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 10, 1, 623125), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 15, 2, 336355), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 20, 1, 573368), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 25, 1, 871283), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 30, 2, 353298), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 35, 1, 654455), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 40, 2, 274407), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 45, 2, 360569), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 50, 2, 573049), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 5, 55, 2, 69618), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 0, 2, 44949), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 5, 1, 911768), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 10, 2, 165545), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 15, 1, 776570), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 20, 2, 492207), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 25, 2, 51892), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 30, 2, 441039), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 35, 2, 84559), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 40, 2, 237256), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 45, 2, 68946), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 50, 1, 673348), {'all': {'len': 3, 'sum': 0.579}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 6, 55, 2, 455885), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 7, 0, 2, 607143), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 7, 5, 2, 167678), {'all': {'len': 1, 'sum': 2.077}, 'pa': {'len': 1, 'sum': 2.077}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 7, 10, 2, 484021), {'all': {'len': 34, 'sum': 101.27699999999997}, 'pa': {'len': 6, 'sum': 98.413}, 'tbs': {'len': 14, 'sum': 1.387}}]
[datetime.datetime(2019, 10, 10, 7, 15, 2, 406918), {'all': {'len': 29, 'sum': 3.183}, 'pa': {'len': 2, 'sum': 0.20700000000000002}, 'tbs': {'len': 17, 'sum': 1.902}}]
[datetime.datetime(2019, 10, 10, 7, 20, 2, 492032), {'all': {'len': 9, 'sum': 0.912}, 'pa': {'len': 2, 'sum': 0.20700000000000002}, 'tbs': {'len': 6, 'sum': 0.598}}]
[datetime.datetime(2019, 10, 10, 7, 25, 2, 395471), {'all': {'len': 38, 'sum': 4.603000000000001}, 'pa': {'len': 3, 'sum': 0.278}, 'tbs': {'len': 25, 'sum': 3.117000000000001}}]
[datetime.datetime(2019, 10, 10, 7, 30, 1, 678241), {'all': {'len': 17, 'sum': 1.6960000000000002}, 'pa': {'len': 2, 'sum': 0.186}, 'tbs': {'len': 7, 'sum': 0.725}}]
[datetime.datetime(2019, 10, 10, 7, 35, 2, 209248), {'all': {'len': 8, 'sum': 0.839}, 'pa': {'len': 2, 'sum': 0.186}, 'tbs': {'len': 2, 'sum': 0.264}}]
[datetime.datetime(2019, 10, 10, 7, 40, 1, 916145), {'all': {'len': 14, 'sum': 2.307}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 10, 'sum': 1.7019999999999997}}]
[datetime.datetime(2019, 10, 10, 7, 45, 2, 99927), {'all': {'len': 25, 'sum': 2.7190000000000003}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 17, 'sum': 1.9760000000000002}}]
[datetime.datetime(2019, 10, 10, 7, 50, 2, 485401), {'all': {'len': 14, 'sum': 1.484}, 'pa': {'len': 3, 'sum': 0.259}, 'tbs': {'len': 10, 'sum': 1.085}}]
[datetime.datetime(2019, 10, 10, 7, 55, 2, 352985), {'all': {'len': 6, 'sum': 0.724}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 4, 'sum': 0.5599999999999999}}]
[datetime.datetime(2019, 10, 10, 8, 0, 1, 644234), {'all': {'len': 10, 'sum': 0.9760000000000001}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 5, 'sum': 0.47300000000000003}}]
[datetime.datetime(2019, 10, 10, 8, 5, 2, 49703), {'all': {'len': 3, 'sum': 0.39}, 'pa': {'len': 1, 'sum': 0.17}, 'tbs': {'len': 1, 'sum': 0.11}}]
[datetime.datetime(2019, 10, 10, 8, 15, 1, 759330), {'all': {'len': 8, 'sum': 1.056}, 'pa': {'len': 1, 'sum': 0.154}, 'tbs': {'len': 2, 'sum': 0.247}}]
[datetime.datetime(2019, 10, 10, 8, 25, 2, 164788), {'all': {'len': 1, 'sum': 0.1}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 8, 35, 1, 678693), {'all': {'len': 74, 'sum': 13.434000000000001}, 'pa': {'len': 2, 'sum': 0.16699999999999998}, 'tbs': {'len': 32, 'sum': 6.192000000000002}}]
[datetime.datetime(2019, 10, 10, 8, 40, 1, 631370), {'all': {'len': 8, 'sum': 0.839}, 'pa': {'len': 2, 'sum': 0.203}, 'tbs': {'len': 2, 'sum': 0.214}}]
[datetime.datetime(2019, 10, 10, 8, 55, 2, 538274), {'all': {'len': 11, 'sum': 1.215}, 'pa': {'len': 1, 'sum': 0.117}, 'tbs': {'len': 5, 'sum': 0.549}}]
[datetime.datetime(2019, 10, 10, 9, 0, 2, 587327), {'all': {'len': 15, 'sum': 1.6159999999999999}, 'pa': {'len': 1, 'sum': 0.11}, 'tbs': {'len': 10, 'sum': 1.083}}]
[datetime.datetime(2019, 10, 10, 9, 10, 1, 726496), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 9, 15, 1, 750895), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 9, 20, 1, 938982), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 9, 25, 1, 830488), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 9, 30, 2, 440242), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 9, 35, 2, 455394), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 9, 40, 2, 99659), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 9, 45, 2, 311419), {'all': {'len': 1, 'sum': 0.114}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 9, 50, 2, 464361), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 9, 55, 2, 192879), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 0, 1, 745539), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 5, 1, 785193), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 10, 1, 873963), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 15, 2, 249571), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 20, 1, 798197), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 25, 2, 208165), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 30, 2, 121784), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 35, 1, 723706), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 40, 1, 845600), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 45, 2, 481484), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 50, 2, 262584), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 10, 55, 1, 893831), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 5, 2, 539063), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 10, 2, 545982), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 15, 2, 88484), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 20, 1, 972168), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 25, 1, 797136), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 30, 2, 34025), {'all': {'len': 1, 'sum': 0.113}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 35, 2, 63685), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 40, 1, 671972), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 45, 2, 221336), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 50, 1, 663655), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 11, 55, 1, 703197), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 0, 2, 167783), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 5, 1, 629541), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 10, 2, 431568), {'all': {'len': 1, 'sum': 0.1}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 15, 1, 574840), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 10, 12, 20, 2, 95173), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
