[datetime.datetime(2019, 10, 23, 0, 0, 1, 846141), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 2, 15, 2, 85090), {'all': {'len': 16, 'sum': 1.671}, 'pa': {'len': 5, 'sum': 0.513}, 'tbs': {'len': 2, 'sum': 0.214}}]
[datetime.datetime(2019, 10, 23, 2, 20, 2, 472942), {'all': {'len': 27, 'sum': 2.8350000000000004}, 'pa': {'len': 3, 'sum': 0.32299999999999995}, 'tbs': {'len': 22, 'sum': 2.2920000000000003}}]
[datetime.datetime(2019, 10, 23, 2, 25, 2, 521667), {'all': {'len': 10, 'sum': 0.9079999999999999}, 'pa': {'len': 7, 'sum': 0.613}, 'tbs': {'len': 3, 'sum': 0.295}}]
[datetime.datetime(2019, 10, 23, 2, 30, 2, 176285), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 2, 35, 2, 364565), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 2, 40, 2, 35751), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 2, 45, 2, 199032), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 2, 50, 2, 277509), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 2, 55, 2, 626892), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 0, 2, 706134), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 5, 2, 195686), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 10, 2, 718756), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 15, 2, 620411), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 20, 2, 72404), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 25, 2, 437238), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 30, 2, 539852), {'all': {'len': 1, 'sum': 0.107}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 35, 2, 431754), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 40, 1, 864393), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 45, 2, 150505), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 50, 2, 38417), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 3, 55, 2, 747889), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 0, 2, 747921), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 5, 3, 480348), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 10, 2, 403459), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 15, 2, 12099), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 20, 2, 704401), {'all': {'len': 1, 'sum': 0.11}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 25, 2, 141639), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 30, 2, 414910), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 35, 1, 943674), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 40, 2, 424243), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 45, 2, 102855), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 50, 2, 729390), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 4, 55, 2, 386619), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 0, 2, 221116), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 5, 1, 830750), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 10, 1, 990728), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 15, 2, 443165), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 20, 2, 400534), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 25, 2, 2839), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 30, 2, 9505), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 35, 2, 653314), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 40, 2, 322255), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 45, 2, 537314), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 50, 2, 447265), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 5, 55, 1, 807558), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 6, 0, 2, 574455), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 6, 5, 2, 237611), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 6, 10, 2, 406671), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 6, 15, 2, 474991), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 6, 20, 1, 966213), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 6, 25, 2, 271416), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 6, 30, 2, 43540), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 6, 35, 1, 845390), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 6, 40, 2, 438487), {'all': {'len': 33, 'sum': 67.53999999999999}, 'pa': {'len': 8, 'sum': 64.464}, 'tbs': {'len': 11, 'sum': 1.387}}]
[datetime.datetime(2019, 10, 23, 6, 45, 2, 192429), {'all': {'len': 31, 'sum': 3.438999999999999}, 'pa': {'len': 12, 'sum': 1.1929999999999998}, 'tbs': {'len': 16, 'sum': 1.913}}]
[datetime.datetime(2019, 10, 23, 6, 55, 2, 58800), {'all': {'len': 58, 'sum': 7.308999999999997}, 'pa': {'len': 7, 'sum': 0.66}, 'tbs': {'len': 34, 'sum': 4.345}}]
[datetime.datetime(2019, 10, 23, 7, 0, 2, 55033), {'all': {'len': 16, 'sum': 1.638}, 'pa': {'len': 3, 'sum': 0.245}, 'tbs': {'len': 9, 'sum': 0.9769999999999999}}]
[datetime.datetime(2019, 10, 23, 7, 5, 1, 828237), {'all': {'len': 26, 'sum': 2.532}, 'pa': {'len': 2, 'sum': 0.16699999999999998}, 'tbs': {'len': 17, 'sum': 1.6569999999999998}}]
[datetime.datetime(2019, 10, 23, 7, 10, 2, 506909), {'all': {'len': 32, 'sum': 3.374}, 'pa': {'len': 2, 'sum': 0.20600000000000002}, 'tbs': {'len': 25, 'sum': 2.7510000000000003}}]
[datetime.datetime(2019, 10, 23, 7, 15, 2, 653794), {'all': {'len': 14, 'sum': 1.309}, 'pa': {'len': 2, 'sum': 0.186}, 'tbs': {'len': 8, 'sum': 0.7609999999999999}}]
[datetime.datetime(2019, 10, 23, 7, 20, 2, 283733), {'all': {'len': 15, 'sum': 1.7689999999999997}, 'pa': {'len': 3, 'sum': 0.471}, 'tbs': {'len': 11, 'sum': 1.204}}]
[datetime.datetime(2019, 10, 23, 7, 25, 3, 128969), {'all': {'len': 18, 'sum': 1.6770000000000003}, 'pa': {'len': 3, 'sum': 0.277}, 'tbs': {'len': 10, 'sum': 0.939}}]
[datetime.datetime(2019, 10, 23, 7, 30, 2, 687822), {'all': {'len': 26, 'sum': 3.359}, 'pa': {'len': 3, 'sum': 0.383}, 'tbs': {'len': 13, 'sum': 1.714}}]
[datetime.datetime(2019, 10, 23, 7, 35, 2, 169321), {'all': {'len': 21, 'sum': 2.436}, 'pa': {'len': 2, 'sum': 0.189}, 'tbs': {'len': 12, 'sum': 1.396}}]
[datetime.datetime(2019, 10, 23, 7, 45, 2, 255883), {'all': {'len': 55, 'sum': 5.748}, 'pa': {'len': 1, 'sum': 0.093}, 'tbs': {'len': 28, 'sum': 2.9240000000000004}}]
[datetime.datetime(2019, 10, 23, 7, 50, 2, 221378), {'all': {'len': 34, 'sum': 3.2499999999999996}, 'pa': {'len': 4, 'sum': 0.372}, 'tbs': {'len': 18, 'sum': 1.734}}]
[datetime.datetime(2019, 10, 23, 7, 55, 2, 294853), {'all': {'len': 30, 'sum': 2.896}, 'pa': {'len': 3, 'sum': 0.256}, 'tbs': {'len': 17, 'sum': 1.685}}]
[datetime.datetime(2019, 10, 23, 8, 0, 1, 823789), {'all': {'len': 23, 'sum': 2.131}, 'pa': {'len': 11, 'sum': 0.9539999999999998}, 'tbs': {'len': 6, 'sum': 0.602}}]
[datetime.datetime(2019, 10, 23, 8, 5, 2, 390745), {'all': {'len': 12, 'sum': 1.2}, 'pa': {'len': 4, 'sum': 0.302}, 'tbs': {'len': 6, 'sum': 0.712}}]
[datetime.datetime(2019, 10, 23, 8, 10, 2, 482075), {'all': {'len': 28, 'sum': 2.507}, 'pa': {'len': 10, 'sum': 0.803}, 'tbs': {'len': 11, 'sum': 1.0870000000000002}}]
[datetime.datetime(2019, 10, 23, 8, 15, 2, 249747), {'all': {'len': 12, 'sum': 1.2229999999999999}, 'pa': {'len': 4, 'sum': 0.398}, 'tbs': {'len': 6, 'sum': 0.654}}]
[datetime.datetime(2019, 10, 23, 8, 20, 1, 935641), {'all': {'len': 22, 'sum': 2.2529999999999997}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 13, 'sum': 1.3330000000000002}}]
[datetime.datetime(2019, 10, 23, 8, 25, 2, 304815), {'all': {'len': 12, 'sum': 1.0829999999999997}, 'pa': {'len': 1, 'sum': 0.094}, 'tbs': {'len': 8, 'sum': 0.7229999999999999}}]
[datetime.datetime(2019, 10, 23, 8, 30, 2, 577249), {'all': {'len': 8, 'sum': 0.709}, 'pa': {'len': 4, 'sum': 0.384}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 8, 35, 2, 99771), {'all': {'len': 1, 'sum': 0.077}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 8, 40, 2, 290967), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 8, 45, 2, 493291), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 8, 50, 2, 3585), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 8, 55, 2, 124423), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 0, 2, 329214), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 5, 2, 21782), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 10, 2, 861122), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 15, 1, 871059), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 20, 2, 406430), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 25, 2, 567779), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 30, 2, 251652), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 35, 2, 368225), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 40, 2, 195796), {'all': {'len': 1, 'sum': 0.11}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 45, 2, 509512), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 50, 2, 550103), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 9, 55, 2, 301812), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 0, 2, 123602), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 5, 2, 677410), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 10, 2, 499816), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 15, 2, 99583), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 20, 2, 68294), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 25, 2, 368239), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 30, 2, 571261), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 35, 2, 633064), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 40, 2, 411751), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 45, 2, 359783), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 50, 2, 302069), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 10, 55, 2, 645617), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 0, 1, 996702), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 5, 2, 535483), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 10, 1, 794568), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 15, 2, 494754), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 20, 2, 116518), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 25, 2, 21605), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 30, 2, 653746), {'all': {'len': 1, 'sum': 0.106}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 35, 2, 678834), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 40, 2, 790592), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 45, 2, 745050), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 10, 23, 11, 50, 2, 624577), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
