[datetime.datetime(2019, 11, 6, 0, 0, 2, 245863), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 1, 40, 1, 992180), {'all': {'len': 11, 'sum': 1.1949999999999998}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 3, 'sum': 0.306}}]
[datetime.datetime(2019, 11, 6, 1, 45, 1, 760262), {'all': {'len': 30, 'sum': 3.193}, 'pa': {'len': 1, 'sum': 0.093}, 'tbs': {'len': 23, 'sum': 2.448}}]
[datetime.datetime(2019, 11, 6, 1, 50, 1, 882561), {'all': {'len': 13, 'sum': 1.372}, 'pa': {'len': 3, 'sum': 0.274}, 'tbs': {'len': 5, 'sum': 0.576}}]
[datetime.datetime(2019, 11, 6, 1, 55, 2, 542694), {'all': {'len': 6, 'sum': 0.57}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 4, 'sum': 0.384}}]
[datetime.datetime(2019, 11, 6, 2, 0, 2, 163982), {'all': {'len': 10, 'sum': 1.077}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 7, 'sum': 0.704}}]
[datetime.datetime(2019, 11, 6, 2, 5, 2, 431361), {'all': {'len': 7, 'sum': 0.74}, 'pa': {'len': 2, 'sum': 0.201}, 'tbs': {'len': 2, 'sum': 0.234}}]
[datetime.datetime(2019, 11, 6, 2, 10, 2, 169587), {'all': {'len': 17, 'sum': 1.5909999999999997}, 'pa': {'len': 2, 'sum': 0.16599999999999998}, 'tbs': {'len': 7, 'sum': 0.667}}]
[datetime.datetime(2019, 11, 6, 2, 15, 2, 131089), {'all': {'len': 6, 'sum': 0.692}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 5, 'sum': 0.582}}]
[datetime.datetime(2019, 11, 6, 2, 20, 2, 254192), {'all': {'len': 12, 'sum': 1.14}, 'pa': {'len': 1, 'sum': 0.11}, 'tbs': {'len': 9, 'sum': 0.851}}]
[datetime.datetime(2019, 11, 6, 2, 25, 1, 809366), {'all': {'len': 3, 'sum': 0.39}, 'pa': {'len': 1, 'sum': 0.077}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 2, 30, 2, 487670), {'all': {'len': 8, 'sum': 0.75}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 4, 'sum': 0.402}}]
[datetime.datetime(2019, 11, 6, 2, 35, 1, 752968), {'all': {'len': 25, 'sum': 2.248}, 'pa': {'len': 7, 'sum': 0.613}, 'tbs': {'len': 7, 'sum': 0.646}}]
[datetime.datetime(2019, 11, 6, 2, 45, 2, 685019), {'all': {'len': 15, 'sum': 1.57}, 'pa': {'len': 5, 'sum': 0.44799999999999995}, 'tbs': {'len': 8, 'sum': 0.866}}]
[datetime.datetime(2019, 11, 6, 2, 50, 2, 734613), {'all': {'len': 11, 'sum': 1.191}, 'pa': {'len': 3, 'sum': 0.33599999999999997}, 'tbs': {'len': 5, 'sum': 0.544}}]
[datetime.datetime(2019, 11, 6, 2, 55, 2, 19928), {'all': {'len': 3, 'sum': 0.273}, 'pa': {'len': 1, 'sum': 0.123}, 'tbs': {'len': 2, 'sum': 0.15}}]
[datetime.datetime(2019, 11, 6, 3, 0, 2, 489574), {'all': {'len': 25, 'sum': 2.911}, 'pa': {'len': 1, 'sum': 0.09}, 'tbs': {'len': 20, 'sum': 2.397}}]
[datetime.datetime(2019, 11, 6, 3, 5, 2, 363681), {'all': {'len': 2, 'sum': 0.214}, 'pa': {'len': 1, 'sum': 0.094}, 'tbs': {'len': 1, 'sum': 0.12}}]
[datetime.datetime(2019, 11, 6, 3, 10, 1, 976540), {'all': {'len': 32, 'sum': 3.7060000000000004}, 'pa': {'len': 4, 'sum': 0.41600000000000004}, 'tbs': {'len': 19, 'sum': 2.3}}]
[datetime.datetime(2019, 11, 6, 3, 15, 2, 16078), {'all': {'len': 24, 'sum': 2.623}, 'pa': {'len': 3, 'sum': 0.43000000000000005}, 'tbs': {'len': 11, 'sum': 1.1219999999999999}}]
[datetime.datetime(2019, 11, 6, 3, 20, 2, 343614), {'all': {'len': 11, 'sum': 1.104}, 'pa': {'len': 1, 'sum': 0.11}, 'tbs': {'len': 10, 'sum': 0.994}}]
[datetime.datetime(2019, 11, 6, 3, 25, 2, 714897), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 3, 30, 1, 997039), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 3, 35, 2, 544422), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 3, 40, 1, 978950), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 3, 45, 2, 522300), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 3, 50, 2, 735790), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 3, 55, 1, 921301), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 0, 2, 308999), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 5, 2, 217173), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 10, 2, 166222), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 15, 1, 927754), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 20, 2, 202533), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 25, 2, 442845), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 30, 2, 501020), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 35, 2, 257033), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 40, 1, 905984), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 45, 2, 492909), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 50, 1, 957311), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 4, 55, 1, 836156), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 0, 1, 825974), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 5, 2, 575890), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 10, 2, 339286), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 15, 2, 589287), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 20, 2, 159443), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 25, 1, 952705), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 30, 2, 202840), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 35, 2, 669725), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 40, 2, 82655), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 45, 2, 643224), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 50, 1, 839980), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 5, 55, 1, 988885), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 0, 2, 698685), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 5, 2, 590961), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 10, 2, 666658), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 15, 1, 906970), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 20, 2, 698090), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 25, 2, 404095), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 30, 2, 231407), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 35, 2, 707768), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 40, 1, 833860), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 45, 2, 207424), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 50, 1, 811949), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 6, 55, 2, 383799), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 7, 0, 2, 563435), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 7, 5, 2, 453213), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 7, 10, 2, 617720), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 7, 15, 2, 7707), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 7, 20, 2, 120321), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 7, 25, 2, 142591), {'all': {'len': 6, 'sum': 73.70400000000001}, 'pa': {'len': 5, 'sum': 73.614}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 7, 30, 1, 987154), {'all': {'len': 17, 'sum': 1.6369999999999998}, 'pa': {'len': 3, 'sum': 0.289}, 'tbs': {'len': 6, 'sum': 0.573}}]
[datetime.datetime(2019, 11, 6, 7, 35, 2, 19836), {'all': {'len': 27, 'sum': 3.5850000000000004}, 'pa': {'len': 3, 'sum': 0.321}, 'tbs': {'len': 14, 'sum': 1.9840000000000002}}]
[datetime.datetime(2019, 11, 6, 7, 40, 2, 460475), {'all': {'len': 14, 'sum': 1.749}, 'pa': {'len': 4, 'sum': 0.566}, 'tbs': {'len': 6, 'sum': 0.773}}]
[datetime.datetime(2019, 11, 6, 7, 45, 2, 12515), {'all': {'len': 7, 'sum': 0.6819999999999999}, 'pa': {'len': 2, 'sum': 0.188}, 'tbs': {'len': 1, 'sum': 0.124}}]
[datetime.datetime(2019, 11, 6, 7, 50, 2, 283591), {'all': {'len': 18, 'sum': 1.91}, 'pa': {'len': 9, 'sum': 1.0710000000000002}, 'tbs': {'len': 4, 'sum': 0.364}}]
[datetime.datetime(2019, 11, 6, 7, 55, 2, 487772), {'all': {'len': 11, 'sum': 1.292}, 'pa': {'len': 1, 'sum': 0.123}, 'tbs': {'len': 7, 'sum': 0.8160000000000001}}]
[datetime.datetime(2019, 11, 6, 8, 0, 2, 385345), {'all': {'len': 11, 'sum': 1.2979999999999998}, 'pa': {'len': 2, 'sum': 0.186}, 'tbs': {'len': 8, 'sum': 0.926}}]
[datetime.datetime(2019, 11, 6, 8, 5, 1, 769994), {'all': {'len': 29, 'sum': 3.358}, 'pa': {'len': 2, 'sum': 0.216}, 'tbs': {'len': 14, 'sum': 1.7570000000000001}}]
[datetime.datetime(2019, 11, 6, 8, 10, 1, 999329), {'all': {'len': 25, 'sum': 3.3019999999999996}, 'pa': {'len': 4, 'sum': 0.523}, 'tbs': {'len': 17, 'sum': 2.279}}]
[datetime.datetime(2019, 11, 6, 8, 15, 1, 947842), {'all': {'len': 13, 'sum': 1.406}, 'pa': {'len': 3, 'sum': 0.31}, 'tbs': {'len': 6, 'sum': 0.7110000000000001}}]
[datetime.datetime(2019, 11, 6, 8, 20, 2, 310446), {'all': {'len': 12, 'sum': 1.178}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 8, 'sum': 0.7750000000000001}}]
[datetime.datetime(2019, 11, 6, 8, 35, 2, 159299), {'all': {'len': 20, 'sum': 2.027}, 'pa': {'len': 4, 'sum': 0.34099999999999997}, 'tbs': {'len': 8, 'sum': 0.925}}]
[datetime.datetime(2019, 11, 6, 8, 40, 2, 171316), {'all': {'len': 18, 'sum': 1.8399999999999999}, 'pa': {'len': 1, 'sum': 0.09}, 'tbs': {'len': 11, 'sum': 1.169}}]
[datetime.datetime(2019, 11, 6, 8, 45, 1, 869157), {'all': {'len': 36, 'sum': 5.361000000000001}, 'pa': {'len': 2, 'sum': 0.203}, 'tbs': {'len': 20, 'sum': 3.1210000000000004}}]
[datetime.datetime(2019, 11, 6, 8, 50, 2, 135643), {'all': {'len': 19, 'sum': 2.065}, 'pa': {'len': 4, 'sum': 0.386}, 'tbs': {'len': 6, 'sum': 0.7409999999999999}}]
[datetime.datetime(2019, 11, 6, 8, 55, 2, 567352), {'all': {'len': 15, 'sum': 2.042}, 'pa': {'len': 1, 'sum': 0.093}, 'tbs': {'len': 10, 'sum': 1.405}}]
[datetime.datetime(2019, 11, 6, 9, 0, 2, 225296), {'all': {'len': 12, 'sum': 1.3259999999999998}, 'pa': {'len': 1, 'sum': 0.094}, 'tbs': {'len': 10, 'sum': 1.125}}]
[datetime.datetime(2019, 11, 6, 9, 10, 2, 362112), {'all': {'len': 28, 'sum': 3.38}, 'pa': {'len': 2, 'sum': 0.18}, 'tbs': {'len': 15, 'sum': 1.897}}]
[datetime.datetime(2019, 11, 6, 9, 15, 2, 395165), {'all': {'len': 13, 'sum': 1.432}, 'pa': {'len': 4, 'sum': 0.41800000000000004}, 'tbs': {'len': 3, 'sum': 0.293}}]
[datetime.datetime(2019, 11, 6, 9, 20, 2, 382664), {'all': {'len': 24, 'sum': 2.5429999999999997}, 'pa': {'len': 8, 'sum': 0.7949999999999999}, 'tbs': {'len': 7, 'sum': 0.777}}]
[datetime.datetime(2019, 11, 6, 9, 25, 2, 581752), {'all': {'len': 5, 'sum': 0.504}, 'pa': {'len': 1, 'sum': 0.093}, 'tbs': {'len': 2, 'sum': 0.214}}]
[datetime.datetime(2019, 11, 6, 9, 30, 2, 376305), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 9, 35, 2, 702947), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 9, 40, 2, 210856), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 9, 45, 2, 591459), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 9, 50, 1, 924380), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 9, 55, 2, 293518), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 0, 2, 748791), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 5, 2, 402286), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 10, 2, 226454), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 15, 2, 351257), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 20, 2, 149108), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 25, 2, 622447), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 30, 2, 316780), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 35, 2, 755087), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 40, 2, 235989), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 45, 2, 16728), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 50, 1, 775665), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 10, 55, 2, 269338), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 0, 2, 340510), {'all': {'len': 1, 'sum': 0.113}, 'pa': {'len': 1, 'sum': 0.113}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 5, 2, 554600), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 10, 2, 208427), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 15, 2, 182104), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 20, 2, 363932), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 25, 2, 263620), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 30, 2, 33977), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 35, 1, 872369), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 40, 1, 760423), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 45, 2, 159759), {'all': {'len': 0, 'sum': 0}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 50, 2, 696037), {'all': {'len': 1, 'sum': 0.157}, 'pa': {'len': 0, 'sum': 0}, 'tbs': {'len': 0, 'sum': 0}}]
[datetime.datetime(2019, 11, 6, 11, 55, 2, 371355), {'all': {'len': 2, 'sum': 0.21000000000000002}, 'pa': {'len': 1, 'sum': 0.097}, 'tbs': {'len': 0, 'sum': 0}}]
